核警单编号	,报警原因	,处警结果	,事件编号	,用户级别	,口令	,用户编号	,单位负责人	,负责人手机	,用户名称	,用户地址	,事件类型	,事件描述	,报警时间	,报警位置	,接警时间	,接警员	,备注
2018072610210327548013359194	,111用户试机	,核警 511 用户未布防 25单据 26处理	,2018072518545600010000030A86	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,人工报警	,2018-07-25 18:54:56	,30A	,2018-07-26 10:20:59	,dxmqx2	,	
2018072610034735863447365929	,111用户试机	,已有处警单，同一事件添加核警警111用户试机	,201872609084100010000030A55	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,劫盗	,1号防区劫盗报警	,2018-07-26 09:08:41	,30A	,2018-07-26 10:03:44	,dxmqx2	,	
2018072610001443613074305786	,111用户试机	,核警预处理 111用户试机-2	,201872609103200010000030A64	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,紧急	,个人救护警报	,2018-07-26 09:10:32	,30A	,2018-07-26 10:00:10	,dxmqx2	,	
2018072609591610010391211594	,111用户试机	,核警 111用户试机 -01	,201872609131300010000030A81	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,火警	,1号防区火警警报	,2018-07-26 09:13:13	,30A	,2018-07-26 09:59:12	,dxmqx2	,	
2018072609563645449897783942	,111用户试机	,核警预处理 111用户试机-1	,201872609163800010000030A96	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,一般报警	,2018-07-26 09:16:38	,30A	,2018-07-26 09:56:32	,dxmqx2	,	
2018072609254635075329933495	,111用户试机	,核警预处理 111	,201872609220500010000030A30	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,用户	,频繁通信报警	,2018-07-26 09:22:05	,30A	,2018-07-26 09:25:42	,dxmqx2	,	
2018072608592052681785673546	,111用户试机	,	,201807260858170001000001d871	,	,	,1000001AA	,	,	,	,	,警报	,人工报警	,2018-07-26 08:58:17	,	,2018-07-26 08:59:15	,zzwcs5	,	
2018072608590091913447451846	,111用户试机	,	,201807260858130001000001CD61	,	,	,1000001A8	,	,	,	,	,警报	,人工报警	,2018-07-26 08:58:13	,	,2018-07-26 08:58:54	,zzwcs5	,	
2018072513505071073641775849	,111用户试机	,	,2018072519335100010000F98E55	,租赁	,	,10000F973	,	,	,张家口银行	,	,警报	,人工报警	,2018-07-25 19:33:51	,	,2018-07-25 19:52:54	,lxxc7	,	
2018072513315563023408793388	,111用户试机	,	,2018072519334900010000F98F70	,买断	,sdsa	,10000F971	,	,	,lx进出口银行	,	,警报	,人工报警	,2018-07-25 19:33:49	,	,2018-07-25 19:33:59	,lxxc7	,	
2018072513245967160302009706	,111用户试机	,	,2018072519234700010000F98B97	,其他	,	,10000F972	,sdesad	,sada	,承德银行	,	,警报	,人工报警	,2018-07-25 19:23:47	,	,2018-07-25 19:25:04	,lxxc7	,	
2018072519105355749932779770	,311误报用户原因	,	,2018072518074600010000A00A62	,租赁	,	,10000800C	,	,	,河北银行：10000800C	,	,警报	,人工报警	,2018-07-25 18:07:46	,0001	,2018-07-25 19:10:22	,thlhd01	,	
2018072512581713600704171299	,111用户试机	,	,2018072518550700010000F95816	,买断	,23423432	,10000F948	,	,	,中信银行	,	,警报	,人工报警	,2018-07-25 18:55:07	,	,2018-07-25 18:58:15	,lxxc7	,	
2018072512552964799932324495	,111用户试机	,	,2018072518524300010000F95914	,	,f11	,10000F949	,	,	,兴业银行	,	,警报	,人工报警	,2018-07-25 18:52:43	,	,2018-07-25 18:55:26	,lxxc7	,	
2018072518465044368632909808	,311误报用户原因	,	,2018072518211000010000030A81	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,人工报警	,2018-07-25 18:21:10	,30A	,2018-07-25 18:46:47	,dxmqx2	,已有处警单 -添加核警311	
2018072512393294237397879464	,111用户试机	,	,2018072518371800010000F98A99	,买断	,DFSDFSD	,10000F960	,DSFDSF	,DSFSF	,渤海银行	,DSFSD	,警报	,人工报警	,2018-07-25 18:37:18	,	,2018-07-25 18:39:30	,lxxc7	,	
2018072512345893051265450105	,111用户试机	,23123	,2018072518330500010000F95043	,买断	,	,10000F940	,	,	,工商银行	,	,警报	,人工报警	,2018-07-25 18:33:05	,	,2018-07-25 18:34:56	,lxxc7	,231123	
2018072518180436788316468929	,213指挥中心出警误报	,	,2018072518021100010000030A25	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,人工报警	,2018-07-25 18:02:11	,30A	,2018-07-25 18:18:01	,dxmqx2	,核警213	
2018072517515986442525916979	,351误报未知原因	,	,2018072517514800010000030A13	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,人工报警	,2018-07-25 17:51:48	,30A	,2018-07-25 17:51:56	,dxmqx2	,核警351	
2018072517482841986842240324	,341误报设备原因	,	,2018072517115100010000030A41	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,人工报警	,2018-07-25 17:11:51	,30A	,2018-07-25 17:48:25	,dxmqx2	,核警341	
2018072517444369009752274695	,331误报安装原因	,	,2018072517140100010000030A93	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,人工报警	,2018-07-25 17:14:01	,30A	,2018-07-25 17:44:40	,dxmqx2	,核警331	
2018072517414163678918355304	,321误报环境原因	,	,2018072517412600010000030A75	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,人工报警	,2018-07-25 17:41:26	,30A	,2018-07-25 17:41:39	,dxmqx2	,核警321	
2018072517202964344222899916	,311误报用户原因	,	,2018072517180600010000030A80	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,人工报警	,2018-07-25 17:18:06	,30A	,2018-07-25 17:20:27	,dxmqx2	,核警215-311	
2018072517182048702222435956	,214指挥中心真警	,	,2018072517181000010000030A68	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,人工报警	,2018-07-25 17:18:10	,30A	,2018-07-25 17:18:18	,dxmqx2	,核警214	
2018072517170635387914908674	,111用户试机	,	,2018072517135400010000016C39	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:54	,	,2018-07-25 17:17:03	,sj	,	
2018072517165917581682296638	,111用户试机	,	,2018072517135500010000016C23	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:55	,	,2018-07-25 17:16:56	,sj	,	
2018072517165390666688211227	,111用户试机	,	,2018072517135500010000016C43	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:55	,	,2018-07-25 17:16:50	,sj	,	
2018072517164735471604250054	,111用户试机	,	,2018072517135600010000016C12	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:56	,	,2018-07-25 17:16:44	,sj	,	
2018072517164289419947444153	,111用户试机	,	,2018072517135600010000016C81	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:56	,	,2018-07-25 17:16:38	,sj	,	
2018072517163597254858949452	,111用户试机	,	,2018072517135600010000016C97	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:56	,	,2018-07-25 17:16:32	,sj	,	
2018072517162815598594404172	,111用户试机	,	,2018072517135700010000016C97	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:57	,	,2018-07-25 17:16:25	,sj	,	
2018072517162151023142501400	,111用户试机	,	,2018072517135800010000016C16	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:58	,	,2018-07-25 17:16:18	,sj	,	
2018072517161599993563581251	,111用户试机	,	,2018072517135800010000016C52	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:58	,	,2018-07-25 17:16:12	,sj	,	
2018072517161099373377285714	,111用户试机	,	,2018072517135800010000016C61	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:58	,	,2018-07-25 17:16:07	,sj	,	
2018072517160494736609007336	,111用户试机	,	,2018072517135800010000016C69	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:58	,	,2018-07-25 17:16:01	,sj	,	
2018072517155953804504104135	,211公司出警真警	,	,2018072517154700010000030A18	,买断	,	,10000030A	,	,	,工行_国有股份制银行_下级1	,民航路1号邯郸机场	,警报	,人工报警	,2018-07-25 17:15:47	,30A	,2018-07-25 17:15:56	,dxmqx2	,核警211	
2018072517155927087985200745	,111用户试机	,	,2018072517135800010000016C74	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:13:58	,	,2018-07-25 17:15:55	,sj	,	
2018072517155280927722216311	,111用户试机	,	,2018072517140000010000016C24	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:00	,	,2018-07-25 17:15:49	,sj	,	
2018072517154515875039949793	,111用户试机	,	,2018072517140000010000016C40	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:00	,	,2018-07-25 17:15:42	,sj	,	
2018072517153940327969502731	,111用户试机	,	,2018072517140000010000016C55	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:00	,	,2018-07-25 17:15:36	,sj	,	
2018072517153368412658885438	,111用户试机	,	,2018072517140000010000016C62	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:00	,	,2018-07-25 17:15:30	,sj	,	
2018072517152644848551918071	,111用户试机	,	,2018072517140100010000016C87	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:01	,	,2018-07-25 17:15:23	,sj	,	
2018072517152013173784610995	,111用户试机	,	,2018072517140200010000016C51	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:02	,	,2018-07-25 17:15:16	,sj	,	
2018072517151361185413295422	,111用户试机	,	,2018072517140300010000016C20	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:03	,	,2018-07-25 17:15:10	,sj	,	
2018072517150885583915690322	,111用户试机	,	,2018072517140300010000016C26	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:03	,	,2018-07-25 17:15:04	,sj	,	
2018072517150168133596975399	,111用户试机	,	,2018072517141100010000016C66	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:11	,	,2018-07-25 17:14:58	,sj	,	
2018072517145598160527792464	,111用户试机	,	,2018072517140900010000016C28	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:09	,	,2018-07-25 17:14:52	,sj	,	
2018072517145030906597918834	,111用户试机	,	,2018072517141200010000016C17	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:12	,	,2018-07-25 17:14:46	,sj	,	
2018072517144388143293146406	,111用户试机	,	,2018072517141300010000016C46	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:13	,	,2018-07-25 17:14:40	,sj	,	
2018072517143536520881658870	,111用户试机	,	,2018072517141200010000016C69	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:12	,	,2018-07-25 17:14:32	,sj	,	
2018072517142940388623927041	,111用户试机	,	,2018072517141400010000016C49	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 17:14:14	,	,2018-07-25 17:14:21	,sj	,	
2018072517125728530734481742	,111用户试机	,	,2018072516522800010000016C67	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:28	,	,2018-07-25 17:12:55	,sj	,	
2018072517125897291653252141	,111用户试机	,	,2018072516521000010000016C86	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:10	,	,2018-07-25 17:12:55	,sj	,	
2018072517125893465206098480	,111用户试机	,	,2018072516523100010000016C10	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:31	,	,2018-07-25 17:12:55	,sj	,	
2018072517125945079647977544	,111用户试机	,	,2018072516522900010000016C22	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:29	,	,2018-07-25 17:12:55	,sj	,	
2018072517130115312464538790	,111用户试机	,	,2018072516522000010000016C86	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:20	,	,2018-07-25 17:12:55	,sj	,	
2018072517130168946854932237	,111用户试机	,	,2018072309393400010000016C76	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-23 09:39:34	,	,2018-07-25 17:12:55	,sj	,	
2018072517130277803236330181	,111用户试机	,	,2018072516522500010000016C80	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:25	,	,2018-07-25 17:12:55	,sj	,	
2018072517125893371546525760	,111用户试机	,	,2018072516523100010000016C75	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:31	,	,2018-07-25 17:12:55	,sj	,	
2018072517125824924386652982	,111用户试机	,	,2018072516521900010000016C47	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:19	,	,2018-07-25 17:12:55	,sj	,	
2018072517125886540912417041	,111用户试机	,	,2018072516522900010000016C76	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:29	,	,2018-07-25 17:12:55	,sj	,	
2018072517130041925381449649	,111用户试机	,	,2018072516514700010000016C28	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:51:47	,	,2018-07-25 17:12:55	,sj	,	
2018072517130088613318691574	,111用户试机	,	,2018072516522000010000016C24	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:20	,	,2018-07-25 17:12:55	,sj	,	
2018072517130073244689174388	,111用户试机	,	,2018072516523000010000016C18	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:30	,	,2018-07-25 17:12:55	,sj	,	
2018072517130042961992191841	,111用户试机	,	,2018072516522600010000016C86	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:26	,	,2018-07-25 17:12:55	,sj	,	
2018072517130085900984767251	,111用户试机	,	,2018072516521200010000016C16	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:12	,	,2018-07-25 17:12:55	,sj	,	
2018072517130170016593094230	,111用户试机	,	,2018072516520900010000016C80	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:09	,	,2018-07-25 17:12:55	,sj	,	
2018072517130178080527250590	,111用户试机	,	,2018072516522000010000016C38	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:20	,	,2018-07-25 17:12:55	,sj	,	
2018072517130252079616512921	,111用户试机	,	,2018072516523200010000016C53	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:32	,	,2018-07-25 17:12:55	,sj	,	
2018072517125856184476862161	,111用户试机	,	,2018072516521900010000016C58	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:19	,	,2018-07-25 17:12:55	,sj	,	
2018072517125847977442665227	,111用户试机	,	,2018051115482600010000016C28	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-05-11 15:48:26	,	,2018-07-25 17:12:55	,sj	,	
2018072517125974032865477237	,111用户试机	,	,2018072516522000010000016C78	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:20	,	,2018-07-25 17:12:55	,sj	,	
2018072517125998003081071785	,111用户试机	,	,2018072516520700010000016C47	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:07	,	,2018-07-25 17:12:55	,sj	,	
2018072517130187128161888894	,111用户试机	,	,2018072516515800010000016C53	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:51:58	,	,2018-07-25 17:12:55	,sj	,	
2018072517130184042666555440	,111用户试机	,	,2018072516520300010000016C75	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:03	,	,2018-07-25 17:12:55	,sj	,	
2018072517130138748981421805	,111用户试机	,	,2018072516521800010000016C83	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:18	,	,2018-07-25 17:12:55	,sj	,	
2018072517130142626576372090	,111用户试机	,	,2018072516522100010000016C54	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:21	,	,2018-07-25 17:12:55	,sj	,	
2018072517125986818118653013	,111用户试机	,	,2018072516523000010000016C36	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:30	,	,2018-07-25 17:12:55	,sj	,	
2018072517130010406279117030	,111用户试机	,	,2018072516515500010000016C11	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:51:55	,	,2018-07-25 17:12:55	,sj	,	
2018072517130187858348181941	,111用户试机	,	,2018072516522700010000016C59	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:27	,	,2018-07-25 17:12:55	,sj	,	
2018072517130216250241028628	,111用户试机	,	,2018072516521800010000016C24	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:18	,	,2018-07-25 17:12:55	,sj	,	
2018072517125885048366569131	,111用户试机	,	,2018072516521700010000016C15	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:17	,	,2018-07-25 17:12:55	,sj	,	
2018072517125838149599344364	,111用户试机	,	,2018072516515100010000016C12	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:51:51	,	,2018-07-25 17:12:55	,sj	,	
2018072517125898661595386199	,111用户试机	,	,2018072516523200010000016C15	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:32	,	,2018-07-25 17:12:55	,sj	,	
2018072517125978717968945185	,111用户试机	,	,2018072516514400010000016C53	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:51:44	,	,2018-07-25 17:12:55	,sj	,	
2018072517125956570479845670	,111用户试机	,	,2018072516521100010000016C52	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:11	,	,2018-07-25 17:12:55	,sj	,	
2018072517130071637953463671	,111用户试机	,	,2018072516522000010000016C52	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:20	,	,2018-07-25 17:12:55	,sj	,	
2018072517130096430985986747	,111用户试机	,	,2018051115324200010000016C93	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-05-11 15:32:42	,	,2018-07-25 17:12:55	,sj	,	
2018072517130011328115733425	,111用户试机	,	,2018072510525600010000016C65	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 10:52:56	,	,2018-07-25 17:12:55	,sj	,	
2018072517130240055181609084	,111用户试机	,	,2018072309402900010000016C20	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-23 09:40:29	,	,2018-07-25 17:12:55	,sj	,	
2018072517130285801824443453	,111用户试机	,	,2018072516514200010000016C91	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:51:42	,	,2018-07-25 17:12:55	,sj	,	
2018072517121970037384191486	,111用户试机	,	,2018072516523300010000016C50	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:33	,	,2018-07-25 17:12:13	,sj	,	
2018072517115696460362630158	,111用户试机	,	,2018072516523500010000016C89	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:35	,	,2018-07-25 17:11:51	,sj	,	
2018072517061576390128663355	,111用户试机	,	,2018072516523400010000016C93	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:34	,	,2018-07-25 17:06:15	,sj	,	
2018072517060926328566784110	,111用户试机	,	,2018072516523400010000016C18	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:34	,	,2018-07-25 17:06:09	,sj	,	
2018072517060226767726462916	,111用户试机	,	,2018072516523500010000016C21	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:35	,	,2018-07-25 17:06:01	,sj	,	
2018072517055592076036663852	,111用户试机	,	,2018072516523600010000016C74	,	,	,1000000F6	,	,	,	,	,警报	,人工报警	,2018-07-25 16:52:36	,	,2018-07-25 17:05:55	,sj	,	
